#;Time;RL points;Agent name;Learning type;Won Episode;Low health threshold;Critical low health threshold;Walk speed;Run speed;Sight range;Hear range;Attack range
923;08.12.2021 20:55:15;5126,392;Jack;Play;Win;40;8;5;8;30;20;10
924;08.12.2021 20:55:15;5136,291;Jack;Play;Win;40;8;5;8;30;20;10
925;08.12.2021 20:55:15;5146,29;Jack;Play;Win;40;8;5;8;30;20;10
926;08.12.2021 20:55:15;5156,188;Jack;Play;Win;40;8;5;8;30;20;10
927;08.12.2021 20:55:15;5166,188;Jack;Play;Win;40;8;5;8;30;20;10
928;08.12.2021 20:55:15;5176,086;Jack;Play;Win;40;8;5;8;30;20;10
929;08.12.2021 20:55:15;5185,985;Jack;Play;Win;40;8;5;8;30;20;10
930;08.12.2021 20:55:15;5195,884;Jack;Play;Win;40;8;5;8;30;20;10
931;08.12.2021 20:55:15;5205,883;Jack;Play;Win;40;8;5;8;30;20;10
932;08.12.2021 20:55:15;5215,782;Jack;Play;Win;40;8;5;8;30;20;10
933;08.12.2021 20:55:15;5225,781;Jack;Play;Win;40;8;5;8;30;20;10
934;08.12.2021 20:55:15;5235,78;Jack;Play;Win;40;8;5;8;30;20;10
935;08.12.2021 20:55:15;5245,679;Jack;Play;Win;40;8;5;8;30;20;10
936;08.12.2021 20:55:15;5255,678;Jack;Play;Win;40;8;5;8;30;20;10
937;08.12.2021 20:55:15;5265,577;Jack;Play;Win;40;8;5;8;30;20;10
938;08.12.2021 20:55:15;5275,576;Jack;Play;Win;40;8;5;8;30;20;10
939;08.12.2021 20:55:15;5285,475;Jack;Play;Win;40;8;5;8;30;20;10
940;08.12.2021 20:55:15;5295,474;Jack;Play;Win;40;8;5;8;30;20;10
941;08.12.2021 20:55:15;5305,473;Jack;Play;Win;40;8;5;8;30;20;10
942;08.12.2021 20:55:15;5315,372;Jack;Play;Win;40;8;5;8;30;20;10
943;08.12.2021 20:55:15;5325,371;Jack;Play;Win;40;8;5;8;30;20;10
944;08.12.2021 20:55:15;5335,27;Jack;Play;Win;40;8;5;8;30;20;10
945;08.12.2021 20:55:15;5345,269;Jack;Play;Win;40;8;5;8;30;20;10
946;08.12.2021 20:55:15;5355,268;Jack;Play;Win;40;8;5;8;30;20;10
947;08.12.2021 20:55:15;5365,167;Jack;Play;Win;40;8;5;8;30;20;10
948;08.12.2021 20:55:15;5375,166;Jack;Play;Win;40;8;5;8;30;20;10
949;08.12.2021 20:55:15;5385,065;Jack;Play;Win;40;8;5;8;30;20;10
950;08.12.2021 20:55:15;5395,064;Jack;Play;Win;40;8;5;8;30;20;10
951;08.12.2021 20:55:15;5404,963;Jack;Play;Win;40;8;5;8;30;20;10
952;08.12.2021 20:55:15;5414,962;Jack;Play;Win;40;8;5;8;30;20;10
953;08.12.2021 20:55:15;5424,861;Jack;Play;Win;40;8;5;8;30;20;10
954;08.12.2021 20:55:15;5434,86;Jack;Play;Win;40;8;5;8;30;20;10
955;08.12.2021 20:55:15;5444,759;Jack;Play;Win;40;8;5;8;30;20;10
956;08.12.2021 20:55:15;5454,758;Jack;Play;Win;40;8;5;8;30;20;10
957;08.12.2021 20:55:15;5464,657;Jack;Play;Win;40;8;5;8;30;20;10
958;08.12.2021 20:55:15;5474,656;Jack;Play;Win;40;8;5;8;30;20;10
959;08.12.2021 20:55:15;5484,555;Jack;Play;Win;40;8;5;8;30;20;10
960;08.12.2021 20:55:15;5494,554;Jack;Play;Win;40;8;5;8;30;20;10
961;08.12.2021 20:55:15;5504,453;Jack;Play;Win;40;8;5;8;30;20;10
962;08.12.2021 20:55:15;5514,452;Jack;Play;Win;40;8;5;8;30;20;10
963;08.12.2021 21:01:27;-98,20334;Jack;Play;Win;40;8;5;8;30;20;10
964;08.12.2021 21:25:40;-473,1325;Jack;Play;Win;40;8;5;8;30;20;10
965;08.12.2021 21:25:50;-58,06677;Jack;Play;Win;40;8;5;8;30;20;10
966;08.12.2021 21:26:01;-66,95937;Jack;Play;Win;40;8;5;8;30;20;10
967;08.12.2021 21:26:11;-84,01431;Jack;Play;Win;40;8;5;8;30;20;10
968;08.12.2021 21:26:22;-84,37443;Jack;Play;Win;40;8;5;8;30;20;10
969;08.12.2021 21:27:50;-986,9664;Jack;Play;Win;40;8;5;8;30;20;10
970;08.12.2021 21:28:02;-93,19183;Jack;Play;Win;40;8;5;8;30;20;10
971;08.12.2021 21:28:13;-97,37914;Jack;Play;Win;40;8;5;8;30;20;10
972;08.12.2021 21:28:25;-93,70383;Jack;Play;Win;40;8;5;8;30;20;10
973;08.12.2021 21:28:35;-92,19019;Jack;Play;Win;40;8;5;8;30;20;10
974;08.12.2021 21:28:46;-85,46737;Jack;Play;Win;40;8;5;8;30;20;10
975;08.12.2021 21:28:56;-89,04728;Jack;Play;Win;40;8;5;8;30;20;10
976;08.12.2021 21:29:07;-79,75941;Jack;Play;Win;40;8;5;8;30;20;10
977;08.12.2021 21:29:17;-91,45022;Jack;Play;Win;40;8;5;8;30;20;10
978;08.12.2021 21:29:28;-94,94032;Jack;Play;Win;40;8;5;8;30;20;10
979;08.12.2021 21:29:38;-77,47949;Jack;Play;Win;40;8;5;8;30;20;10
980;08.12.2021 21:29:49;-84,6143;Jack;Play;Win;40;8;5;8;30;20;10
981;08.12.2021 21:30:01;-100,0429;Jack;Play;Win;40;8;5;8;30;20;10
982;08.12.2021 21:30:11;-70,03455;Jack;Play;Win;40;8;5;8;30;20;10
983;08.12.2021 21:30:22;-75,62351;Jack;Play;Win;40;8;5;8;30;20;10
984;08.12.2021 21:30:34;-92,39207;Jack;Play;Win;40;8;5;8;30;20;10
985;08.12.2021 21:31:58;-96,57845;Jack;Play;Win;40;8;5;8;30;20;10
986;08.12.2021 21:32:11;-83,64748;Jack;Play;Win;40;8;5;8;30;20;10
987;08.12.2021 21:32:21;-79,15737;Jack;Play;Win;40;8;5;8;30;20;10
988;08.12.2021 21:36:30;-3365,454;Jack;Play;Win;40;8;5;8;30;20;10
989;08.12.2021 21:36:40;-68,36281;Jack;Play;Win;40;8;5;8;30;20;10
990;08.12.2021 21:36:51;-101,8372;Jack;Play;Win;40;8;5;8;30;20;10
991;08.12.2021 21:37:02;-73,52169;Jack;Play;Win;40;8;5;8;30;20;10
992;08.12.2021 21:37:12;-83,59743;Jack;Play;Win;40;8;5;8;30;20;10
993;08.12.2021 22:15:15;-97,34105;Jack;Play;Win;40;8;5;8;30;20;10
994;08.12.2021 22:15:26;-77,02644;Jack;Play;Win;40;8;5;8;30;20;10
995;08.12.2021 22:15:36;-97,69713;Jack;Play;Win;40;8;5;8;30;20;10
996;08.12.2021 22:22:34;-95,31123;Jack;Play;Win;40;8;5;8;30;20;10
997;08.12.2021 22:52:33;-66,79489;Jack;Play;Win;40;8;5;8;30;20;10
998;08.12.2021 22:52:43;-83,29937;Jack;Play;Win;40;8;5;8;30;20;10
