#;Time;RL points;Agent name;Learning type;Won episode;Episode iterations;Episode time [s];Interest in enemy [%]
1898;12.01.2022 08:56:25;-6,355002;Jack;Self play;Fail;1;28;100%
1899;12.01.2022 08:56:30;10,81049;Madox;Self play;Win;1;38;100%
1900;12.01.2022 08:56:30;-8,674997;Jack;Self play;Fail;1;38;100%
1901;12.01.2022 08:56:33;-2,222499;Madox;Self play;Fail;1;29;100%
1902;12.01.2022 08:56:33;6,473498;Jack;Self play;Win;1;29;100%
1903;12.01.2022 08:56:42;4,441756;Madox;Self play;Win;1;82;100%
1904;12.01.2022 08:56:42;-9,475009;Jack;Self play;Fail;1;82;100%
1905;12.01.2022 08:56:45;7,097497;Madox;Self play;Win;1;31;100%
1906;12.01.2022 08:56:45;-8,059999;Jack;Self play;Fail;1;31;100%
1907;12.01.2022 08:56:49;6,145998;Madox;Self play;Win;1;28;100%
1908;12.01.2022 08:56:49;-4,502499;Jack;Self play;Fail;1;28;100%
1909;12.01.2022 08:56:50;-4,474997;Madox;Self play;Fail;1;14;100%
1910;12.01.2022 08:56:50;-4,394997;Jack;Self play;Win;1;14;100%
1911;12.01.2022 08:56:53;-8,109997;Madox;Self play;Fail;1;23;100%
1912;12.01.2022 08:56:53;6,129752;Jack;Self play;Win;1;23;100%
1913;12.01.2022 08:57:04;-9,619996;Madox;Self play;Fail;1;103;100%
1914;12.01.2022 08:57:04;5,9445;Jack;Self play;Win;1;103;100%
1915;12.01.2022 08:57:08;-5,639999;Madox;Self play;Fail;1;29;100%
1916;12.01.2022 08:57:08;6,113001;Jack;Self play;Win;1;29;100%
1917;12.01.2022 08:57:10;3,843004;Madox;Self play;Win;1;19;100%
1918;12.01.2022 08:57:10;-4,649999;Jack;Self play;Fail;1;19;100%
1919;12.01.2022 08:57:13;0,7690021;Madox;Self play;Win;1;25;100%
1920;12.01.2022 08:57:13;-4,42;Jack;Self play;Fail;1;25;100%
1921;12.01.2022 08:57:37;-15,42008;Madox;Self play;Win;1;229;100%
1922;12.01.2022 08:57:37;10,50664;Jack;Self play;Fail;1;229;100%
1923;12.01.2022 08:57:46;-7,126999;Madox;Self play;Fail;1;82;100%
1924;12.01.2022 08:57:46;0,7932498;Jack;Self play;Win;1;82;100%
1925;12.01.2022 08:58:16;-24,09556;Madox;Self play;Fail;1;291;42%
1926;12.01.2022 08:58:16;-9,165546;Jack;Self play;Win;1;291;34%
1927;12.01.2022 08:58:32;-7,506042;Madox;Self play;Win;1;155;32%
1928;12.01.2022 08:58:32;-11,85702;Jack;Self play;Fail;1;155;32%
1929;12.01.2022 08:58:37;6,909999;Madox;Self play;Win;1;47;37%
1930;12.01.2022 08:58:37;-9,870009;Jack;Self play;Fail;1;47;37%
1931;12.01.2022 08:59:40;-41,46785;Madox;Self play;Fail;2;534;51%
1932;12.01.2022 08:59:40;-15,08241;Jack;Self play;Win;2;534;51%
1933;12.01.2022 08:59:41;-1,309997;Madox;Self play;Win;1;7;100%
1934;12.01.2022 08:59:41;-2,959998;Jack;Self play;Fail;1;7;100%
1935;12.01.2022 09:00:17;-20,94791;Madox;Self play;Win;2;354;15%
1936;12.01.2022 09:00:17;-40,24872;Jack;Self play;Fail;2;354;15%
1937;12.01.2022 09:00:26;-6,385001;Madox;Self play;Fail;1;82;100%
1938;12.01.2022 09:00:26;6,337992;Jack;Self play;Win;1;82;100%
1939;12.01.2022 09:00:29;-5,245;Madox;Self play;Fail;1;28;100%
1940;12.01.2022 09:00:29;10,59599;Jack;Self play;Win;1;28;99%
1941;12.01.2022 09:00:42;-2,12626;Madox;Self play;Win;1;121;26%
1942;12.01.2022 09:00:42;-9,875009;Jack;Self play;Fail;1;121;26%
1943;12.01.2022 09:01:35;-49,53959;Madox;Self play;Fail;2;518;11%
1944;12.01.2022 09:01:35;-38,83382;Jack;Self play;Win;2;518;7%
1945;12.01.2022 09:01:44;-6,717499;Madox;Self play;Fail;1;81;100%
1946;12.01.2022 09:01:44;6,910494;Jack;Self play;Win;1;81;100%
1947;12.01.2022 09:01:57;0,4424837;Madox;Self play;Win;1;128;100%
1948;12.01.2022 09:01:57;-12,99177;Jack;Self play;Fail;1;128;100%
1949;12.01.2022 09:02:21;16,62917;Madox;Self play;Win;1;222;75%
1950;12.01.2022 09:02:21;-23,79998;Jack;Self play;Fail;1;222;97%
1951;12.01.2022 09:03:24;-49,54001;Madox;Self play;Fail;2;556;11%
1952;12.01.2022 09:03:24;-41,33907;Jack;Self play;Win;2;556;9%
1953;12.01.2022 09:03:27;4,497253;Madox;Self play;Win;1;19;100%
1954;12.01.2022 09:03:27;-6,159997;Jack;Self play;Fail;1;19;100%
1955;12.01.2022 09:04:02;-15,81436;Madox;Self play;Win;2;340;43%
1956;12.01.2022 09:04:02;-13,54631;Jack;Self play;Fail;2;340;39%
1957;12.01.2022 09:04:05;-5,069998;Madox;Self play;Fail;1;19;100%
1958;12.01.2022 09:04:05;1,897254;Jack;Self play;Win;1;19;100%
1959;12.01.2022 09:04:30;-12,75728;Madox;Self play;Fail;1;241;40%
1960;12.01.2022 09:04:30;-9,4906;Jack;Self play;Win;1;241;45%
1961;12.01.2022 09:04:34;11,20449;Madox;Self play;Win;1;34;100%
1962;12.01.2022 09:04:34;-8,150003;Jack;Self play;Fail;1;34;100%
1963;12.01.2022 09:04:35;-3,774998;Madox;Self play;Fail;1;12;100%
1964;12.01.2022 09:04:35;-1,038996;Jack;Self play;Win;1;12;100%
1965;12.01.2022 09:04:40;-8,599997;Madox;Self play;Fail;1;35;100%
1966;12.01.2022 09:04:40;11,421;Jack;Self play;Win;1;35;100%
1967;12.01.2022 09:04:56;-19,57504;Madox;Self play;Fail;1;156;33%
1968;12.01.2022 09:04:56;1,687725;Jack;Self play;Win;1;156;33%
1969;12.01.2022 09:05:01;-9,350013;Madox;Self play;Fail;1;42;56%
1970;12.01.2022 09:05:01;7,827498;Jack;Self play;Win;1;42;56%
1971;12.01.2022 09:05:02;-2,784999;Madox;Self play;Fail;1;14;70%
1972;12.01.2022 09:05:03;1,620003;Jack;Self play;Win;1;14;70%
1973;12.01.2022 09:05:07;-7,276754;Madox;Self play;Fail;1;42;100%
1974;12.01.2022 09:05:07;3,523003;Jack;Self play;Win;1;42;100%
1975;12.01.2022 09:05:15;-1,905004;Madox;Self play;Win;1;69;99%
1976;12.01.2022 09:05:15;-1,867506;Jack;Self play;Fail;1;69;100%
1977;12.01.2022 09:05:35;-3,729013;Madox;Self play;Win;1;196;33%
1978;12.01.2022 09:05:35;-19,91553;Jack;Self play;Fail;1;196;32%
1979;12.01.2022 09:05:38;5,807503;Madox;Self play;Win;1;24;100%
1980;12.01.2022 09:05:38;-7,179998;Jack;Self play;Fail;1;24;100%
1981;12.01.2022 09:05:40;4,765502;Madox;Self play;Win;1;21;100%
1982;12.01.2022 09:05:40;-4,944997;Jack;Self play;Fail;1;21;100%
1983;12.01.2022 09:05:42;9,626495;Madox;Self play;Win;1;18;100%
1984;12.01.2022 09:05:43;-3,705;Jack;Self play;Fail;1;18;100%
1985;12.01.2022 09:05:46;4,462503;Madox;Self play;Win;1;26;100%
1986;12.01.2022 09:05:46;-8,67004;Jack;Self play;Fail;1;26;100%
1987;12.01.2022 09:05:47;-2,749998;Madox;Self play;Fail;1;11;100%
1988;12.01.2022 09:05:47;-1,364997;Jack;Self play;Win;1;11;100%
1989;12.01.2022 09:05:48;-0,4149998;Madox;Self play;Fail;1;11;80%
1990;12.01.2022 09:05:48;2,655;Jack;Self play;Win;1;11;80%
1991;12.01.2022 09:06:05;-4,877764;Madox;Self play;Win;1;155;72%
1992;12.01.2022 09:06:05;-8,670003;Jack;Self play;Fail;1;155;86%
1993;12.01.2022 09:06:07;-4,054998;Madox;Self play;Fail;1;15;100%
1994;12.01.2022 09:06:07;-1,053996;Jack;Self play;Win;1;15;100%
1995;12.01.2022 09:06:09;-4,7525;Madox;Self play;Fail;1;21;100%
1996;12.01.2022 09:06:09;7,102499;Jack;Self play;Win;1;21;99%
1997;12.01.2022 09:06:19;-1,625004;Madox;Self play;Win;1;96;23%
1998;12.01.2022 09:06:19;-10,195;Jack;Self play;Fail;1;96;23%
1999;12.01.2022 09:06:37;-1,509036;Madox;Self play;Win;1;162;26%
2000;12.01.2022 09:06:37;-17,11005;Jack;Self play;Fail;1;162;26%
2001;12.01.2022 09:06:39;4,380004;Madox;Self play;Win;1;23;100%
2002;12.01.2022 09:06:40;-6,100001;Jack;Self play;Fail;1;23;100%
2003;12.01.2022 09:06:58;-9,570003;Madox;Self play;Fail;1;121;50%
2004;12.01.2022 09:06:58;4,261999;Jack;Self play;Win;1;121;40%
2005;12.01.2022 09:07:03;-5,780002;Madox;Self play;Fail;1;37;98%
2006;12.01.2022 09:07:03;12,03099;Jack;Self play;Win;1;37;98%
2007;12.01.2022 09:07:17;-0,6799982;Madox;Self play;Win;1;134;44%
2008;12.01.2022 09:07:17;-8,975004;Jack;Self play;Fail;1;134;33%
2009;12.01.2022 09:07:27;1,215491;Madox;Self play;Fail;1;94;100%
2010;12.01.2022 09:07:27;-0,3845007;Jack;Self play;Win;1;94;100%
2011;12.01.2022 09:07:29;-5,815016;Madox;Self play;Fail;1;15;100%
2012;12.01.2022 09:07:29;1,047502;Jack;Self play;Win;1;15;100%
2013;12.01.2022 09:07:38;-4,860034;Madox;Self play;Win;1;80;95%
2014;12.01.2022 09:07:38;0,837481;Jack;Self play;Fail;1;80;95%
2015;12.01.2022 09:08:32;-25,14044;Madox;Self play;Win;2;514;44%
2016;12.01.2022 09:08:32;-17,42679;Jack;Self play;Fail;2;514;45%
2017;12.01.2022 09:08:53;-21,11507;Madox;Self play;Fail;1;208;12%
2018;12.01.2022 09:08:53;-14,15884;Jack;Self play;Win;1;208;12%
2019;12.01.2022 09:09:05;-11,25205;Madox;Self play;Fail;1;113;22%
2020;12.01.2022 09:09:05;-1,706758;Jack;Self play;Win;1;113;22%
2021;12.01.2022 09:09:22;-4,041246;Madox;Self play;Fail;1;163;73%
2022;12.01.2022 09:09:22;-8,03503;Jack;Self play;Win;1;163;78%
2023;12.01.2022 09:09:25;-3,014999;Madox;Self play;Fail;1;27;51%
2024;12.01.2022 09:09:25;6,226248;Jack;Self play;Win;1;27;51%
2025;12.01.2022 09:10:09;-22,63489;Madox;Self play;Fail;2;422;36%
2026;12.01.2022 09:10:09;-27,09783;Jack;Self play;Win;2;422;32%
2027;12.01.2022 09:10:10;-5,270004;Madox;Self play;Fail;1;9;100%
2028;12.01.2022 09:10:10;-1,344997;Jack;Self play;Win;1;9;100%
2029;12.01.2022 09:10:15;3,239001;Madox;Self play;Win;1;42;100%
2030;12.01.2022 09:10:15;-1,790249;Jack;Self play;Fail;1;42;100%
2031;12.01.2022 09:11:01;-9,938928;Madox;Self play;Win;2;388;48%
2032;12.01.2022 09:11:01;-27,63706;Jack;Self play;Fail;2;388;46%
2033;12.01.2022 09:11:04;-2,940248;Madox;Self play;Fail;1;31;100%
2034;12.01.2022 09:11:04;4,6;Jack;Self play;Win;1;31;100%
2035;12.01.2022 09:11:08;-6,179999;Madox;Self play;Fail;1;30;100%
2036;12.01.2022 09:11:08;11,1225;Jack;Self play;Win;1;30;100%
2037;12.01.2022 09:11:29;-9,608802;Madox;Self play;Win;1;207;20%
2038;12.01.2022 09:11:29;-22,05005;Jack;Self play;Fail;1;207;34%
2039;12.01.2022 09:11:31;-1,029999;Madox;Self play;Win;1;11;100%
2040;12.01.2022 09:11:31;1,115001;Jack;Self play;Fail;1;11;100%
2041;12.01.2022 09:12:10;-13,56029;Madox;Self play;Fail;2;367;36%
2042;12.01.2022 09:12:10;-24,02314;Jack;Self play;Win;2;367;55%
2043;12.01.2022 09:12:17;-5,850499;Madox;Self play;Fail;1;63;100%
2044;12.01.2022 09:12:17;5,141002;Jack;Self play;Win;1;63;87%
2045;12.01.2022 09:12:42;-16,97251;Madox;Self play;Fail;1;242;34%
2046;12.01.2022 09:12:42;-3,611532;Jack;Self play;Win;1;242;31%
2047;12.01.2022 09:12:44;-3,759999;Madox;Self play;Fail;1;11;94%
2048;12.01.2022 09:12:44;3,61;Jack;Self play;Win;1;11;94%
2049;12.01.2022 09:13:38;-44,74561;Madox;Self play;Fail;2;515;48%
2050;12.01.2022 09:13:38;-10,7373;Jack;Self play;Win;2;515;49%
2051;12.01.2022 09:13:40;-6,719995;Madox;Self play;Fail;1;23;100%
2052;12.01.2022 09:13:40;5,400002;Jack;Self play;Win;1;23;100%
2053;12.01.2022 09:13:50;-9,805019;Madox;Self play;Fail;1;92;96%
2054;12.01.2022 09:13:50;8,021232;Jack;Self play;Win;1;92;53%
2055;12.01.2022 09:13:58;8,44023;Madox;Self play;Win;1;75;88%
2056;12.01.2022 09:13:58;-9,990005;Jack;Self play;Fail;1;75;91%
2057;12.01.2022 09:14:00;4,203502;Madox;Self play;Win;1;15;100%
2058;12.01.2022 09:14:00;-2,789999;Jack;Self play;Fail;1;15;100%
2059;12.01.2022 09:14:24;-1,654542;Madox;Self play;Win;1;169;44%
2060;12.01.2022 09:14:24;-14,39751;Jack;Self play;Fail;1;169;44%
2061;12.01.2022 09:14:41;-3,463997;Madox;Self play;Fail;1;161;82%
2062;12.01.2022 09:14:41;-3,305279;Jack;Self play;Win;1;161;77%
2063;12.01.2022 09:14:44;-7,560007;Madox;Self play;Fail;1;19;100%
2064;12.01.2022 09:14:44;8,141996;Jack;Self play;Win;1;19;100%
2065;12.01.2022 09:14:52;-4,069749;Madox;Self play;Fail;1;76;100%
2066;12.01.2022 09:14:52;2,676251;Jack;Self play;Win;1;76;100%
2067;12.01.2022 09:14:58;6,084002;Madox;Self play;Win;1;58;55%
2068;12.01.2022 09:14:58;-4,955;Jack;Self play;Fail;1;58;55%
2069;12.01.2022 09:14:59;-3,494998;Madox;Self play;Fail;1;10;100%
2070;12.01.2022 09:14:59;-1,871747;Jack;Self play;Win;1;10;100%
2071;12.01.2022 09:15:16;2,328001;Madox;Self play;Win;1;155;32%
2072;12.01.2022 09:15:16;-16,71253;Jack;Self play;Fail;1;155;41%
2073;12.01.2022 09:15:17;3,695751;Madox;Self play;Win;1;11;100%
2074;12.01.2022 09:15:17;-2,274999;Jack;Self play;Fail;1;11;100%
2075;12.01.2022 09:15:19;1,886002;Madox;Self play;Win;1;13;100%
2076;12.01.2022 09:15:19;-3,289999;Jack;Self play;Fail;1;13;100%
2077;12.01.2022 09:15:52;-19,89478;Madox;Self play;Fail;2;324;26%
2078;12.01.2022 09:15:52;-13,95387;Jack;Self play;Win;2;324;34%
2079;12.01.2022 09:15:55;8,091997;Madox;Self play;Win;1;22;94%
2080;12.01.2022 09:15:55;-1,969999;Jack;Self play;Fail;1;22;94%
2081;12.01.2022 09:15:58;6,489503;Madox;Self play;Win;1;31;100%
2082;12.01.2022 09:15:58;-7,514995;Jack;Self play;Fail;1;31;100%
2083;12.01.2022 09:16:02;3,540001;Madox;Self play;Win;1;28;100%
2084;12.01.2022 09:16:02;-6,780006;Jack;Self play;Fail;1;28;100%
2085;12.01.2022 09:16:04;6,05125;Madox;Self play;Win;1;25;100%
2086;12.01.2022 09:16:05;-2,233999;Jack;Self play;Fail;1;25;100%
2087;12.01.2022 09:16:06;-1,752998;Madox;Self play;Win;1;11;100%
2088;12.01.2022 09:16:06;-5,750005;Jack;Self play;Fail;1;11;100%
2089;12.01.2022 09:16:08;-3,979998;Madox;Self play;Fail;1;14;100%
2090;12.01.2022 09:16:08;-1,626498;Jack;Self play;Win;1;14;100%
2091;12.01.2022 09:16:10;5,57275;Madox;Self play;Win;1;19;100%
2092;12.01.2022 09:16:10;-2,495;Jack;Self play;Fail;1;19;100%
2093;12.01.2022 09:16:23;-14,40002;Madox;Self play;Fail;1;122;96%
2094;12.01.2022 09:16:23;9,068444;Jack;Self play;Win;1;122;96%
2095;12.01.2022 09:16:23;-1,544997;Madox;Self play;Win;1;6;100%
2096;12.01.2022 09:16:23;-3,144998;Jack;Self play;Fail;1;6;100%
2097;12.01.2022 09:16:36;-13,40753;Madox;Self play;Fail;1;111;100%
2098;12.01.2022 09:16:36;3,015755;Jack;Self play;Win;1;111;100%
2099;12.01.2022 09:16:38;-4,462499;Madox;Self play;Win;1;16;100%
2100;12.01.2022 09:16:38;-4,034998;Jack;Self play;Fail;1;16;100%
2101;12.01.2022 09:16:40;-3,359998;Madox;Self play;Fail;1;14;100%
2102;12.01.2022 09:16:40;-0,6224973;Jack;Self play;Win;1;14;100%
2103;12.01.2022 09:16:45;7,216242;Madox;Self play;Win;1;54;100%
2104;12.01.2022 09:16:45;-5,632497;Jack;Self play;Fail;1;54;100%
2105;12.01.2022 09:16:57;5,794984;Madox;Self play;Win;1;109;100%
2106;12.01.2022 09:16:57;-11,15776;Jack;Self play;Fail;1;109;100%
2107;12.01.2022 09:16:58;-1,164997;Madox;Self play;Win;1;7;100%
2108;12.01.2022 09:16:58;-4,444998;Jack;Self play;Fail;1;7;100%
2109;12.01.2022 09:17:36;-32,54514;Madox;Self play;Fail;2;362;21%
2110;12.01.2022 09:17:36;-22,64841;Jack;Self play;Win;2;362;21%
2111;12.01.2022 09:17:38;-6,700002;Madox;Self play;Fail;1;23;100%
2112;12.01.2022 09:17:38;8,33;Jack;Self play;Win;1;23;100%
2113;12.01.2022 09:17:56;-6,396498;Madox;Self play;Fail;1;163;79%
2114;12.01.2022 09:17:56;-4,084782;Jack;Self play;Win;1;163;84%
2115;12.01.2022 09:17:57;-1,359997;Madox;Self play;Win;1;6;100%
2116;12.01.2022 09:17:57;-3,179998;Jack;Self play;Fail;1;6;100%
2117;12.01.2022 09:18:20;-5,066782;Madox;Self play;Win;1;166;17%
2118;12.01.2022 09:18:20;-17,33004;Jack;Self play;Fail;1;166;17%
2119;12.01.2022 09:18:21;2,845001;Madox;Self play;Win;1;9;100%
2120;12.01.2022 09:18:21;-0,9849993;Jack;Self play;Fail;1;9;100%
2121;12.01.2022 09:18:23;5,476002;Madox;Self play;Win;1;20;100%
2122;12.01.2022 09:18:23;-5,579999;Jack;Self play;Fail;1;20;100%
2123;12.01.2022 09:18:57;-29,05088;Madox;Self play;Fail;2;326;12%
2124;12.01.2022 09:18:57;-18,23643;Jack;Self play;Win;2;326;11%
2125;12.01.2022 09:19:15;-16,84504;Madox;Self play;Fail;1;174;28%
2126;12.01.2022 09:19:15;-2,112782;Jack;Self play;Win;1;174;26%
2127;12.01.2022 09:19:18;8,722498;Madox;Self play;Win;1;23;93%
2128;12.01.2022 09:19:18;-3,22;Jack;Self play;Fail;1;23;93%
2129;12.01.2022 09:19:19;-0,4649978;Madox;Self play;Win;1;9;100%
2130;12.01.2022 09:19:19;-4,794997;Jack;Self play;Fail;1;9;100%
2131;12.01.2022 09:19:31;19,32844;Madox;Self play;Win;1;109;100%
2132;12.01.2022 09:19:31;-17,94499;Jack;Self play;Fail;1;109;100%
2133;12.01.2022 09:19:35;8,368492;Madox;Self play;Win;1;36;99%
2134;12.01.2022 09:19:35;-4,145;Jack;Self play;Fail;1;36;99%
2135;12.01.2022 09:19:39;11,58474;Madox;Self play;Win;1;42;89%
2136;12.01.2022 09:19:39;-6,615001;Jack;Self play;Fail;1;42;89%
2137;12.01.2022 09:19:45;-8,219995;Madox;Self play;Fail;1;48;100%
2138;12.01.2022 09:19:45;11,01199;Jack;Self play;Win;1;48;100%
2139;12.01.2022 09:19:49;-5,219999;Madox;Self play;Fail;1;33;100%
2140;12.01.2022 09:19:49;10,38375;Jack;Self play;Win;1;33;100%
2141;12.01.2022 09:19:52;-5,305;Madox;Self play;Fail;1;31;100%
2142;12.01.2022 09:19:52;10,60649;Jack;Self play;Win;1;31;100%
2143;12.01.2022 09:19:55;7,208499;Madox;Self play;Win;1;20;100%
2144;12.01.2022 09:19:55;-2,994999;Jack;Self play;Fail;1;20;100%
2145;12.01.2022 09:19:57;6,91475;Madox;Self play;Win;1;18;100%
2146;12.01.2022 09:19:57;-4,334999;Jack;Self play;Fail;1;18;100%
2147;12.01.2022 09:20:00;-1,477499;Madox;Self play;Fail;1;26;100%
2148;12.01.2022 09:20:00;6,405499;Jack;Self play;Win;1;26;100%
2149;12.01.2022 09:20:10;3,080503;Madox;Self play;Win;1;94;100%
2150;12.01.2022 09:20:10;-0,7082601;Jack;Self play;Fail;1;94;100%
2151;12.01.2022 09:20:17;-7,61025;Madox;Self play;Fail;1;68;100%
2152;12.01.2022 09:20:17;4,420005;Jack;Self play;Win;1;68;100%
2153;12.01.2022 09:20:20;4,410004;Madox;Self play;Win;1;24;100%
2154;12.01.2022 09:20:20;-5,959997;Jack;Self play;Fail;1;24;100%
2155;12.01.2022 09:20:52;-28,50509;Madox;Self play;Fail;1;297;6%
2156;12.01.2022 09:20:52;-22,50286;Jack;Self play;Win;1;297;6%
2157;12.01.2022 09:20:57;4,6925;Madox;Self play;Win;1;42;95%
2158;12.01.2022 09:20:57;-4,043999;Jack;Self play;Fail;1;42;95%
2159;12.01.2022 09:20:58;2,630002;Madox;Self play;Win;1;11;100%
2160;12.01.2022 09:20:58;-2,929999;Jack;Self play;Fail;1;11;100%
2161;12.01.2022 09:21:32;-29,08543;Madox;Self play;Fail;2;325;17%
2162;12.01.2022 09:21:32;-15,8222;Jack;Self play;Win;2;325;18%
2163;12.01.2022 09:21:43;0,1677325;Madox;Self play;Fail;1;102;100%
2164;12.01.2022 09:21:43;-5,500014;Jack;Self play;Win;1;102;100%
2165;12.01.2022 09:21:46;-7,404998;Madox;Self play;Fail;1;24;100%
2166;12.01.2022 09:21:46;3,460504;Jack;Self play;Win;1;24;100%
2167;12.01.2022 09:21:49;-6,740005;Madox;Self play;Fail;1;27;100%
2168;12.01.2022 09:21:49;10,61625;Jack;Self play;Win;1;27;100%
2169;12.01.2022 09:22:03;12,15245;Madox;Self play;Win;1;108;92%
2170;12.01.2022 09:22:03;-12,99498;Jack;Self play;Fail;1;108;98%
2171;12.01.2022 09:22:07;-0,4649991;Madox;Self play;Fail;1;17;100%
2172;12.01.2022 09:22:07;1,405001;Jack;Self play;Win;1;17;100%
2173;12.01.2022 09:22:45;-26,39008;Madox;Self play;Win;2;348;13%
2174;12.01.2022 09:22:45;-33,5841;Jack;Self play;Fail;2;348;13%
2175;12.01.2022 09:22:47;8,716496;Madox;Self play;Win;1;20;100%
2176;12.01.2022 09:22:47;-3,959999;Jack;Self play;Fail;1;20;100%
2177;12.01.2022 09:22:55;3,536251;Madox;Self play;Win;1;69;74%
2178;12.01.2022 09:22:55;-5,964999;Jack;Self play;Fail;1;69;74%
2179;12.01.2022 09:22:59;3,865001;Madox;Self play;Win;1;43;100%
2180;12.01.2022 09:22:59;-4,287498;Jack;Self play;Fail;1;43;100%
2181;12.01.2022 09:23:02;7,46425;Madox;Self play;Win;1;23;100%
2182;12.01.2022 09:23:02;-4,527999;Jack;Self play;Fail;1;23;100%
2183;12.01.2022 09:23:22;-7,306257;Madox;Self play;Win;1;195;48%
2184;12.01.2022 09:23:22;-11,77979;Jack;Self play;Fail;1;195;45%
2185;12.01.2022 09:23:40;3,682005;Madox;Self play;Win;1;169;100%
2186;12.01.2022 09:23:40;-5,698247;Jack;Self play;Fail;1;169;100%
2187;12.01.2022 09:23:43;-4,924999;Madox;Self play;Fail;1;26;100%
2188;12.01.2022 09:23:43;7,321;Jack;Self play;Win;1;26;100%
2189;12.01.2022 09:23:57;4,222504;Madox;Self play;Win;1;134;72%
2190;12.01.2022 09:23:57;-12,10003;Jack;Self play;Fail;1;134;72%
2191;12.01.2022 09:24:00;9,596997;Madox;Self play;Win;1;24;100%
2192;12.01.2022 09:24:00;-5,664999;Jack;Self play;Fail;1;24;100%
2193;12.01.2022 09:24:01;-2,379999;Madox;Self play;Fail;1;10;100%
2194;12.01.2022 09:24:01;2,537001;Jack;Self play;Win;1;10;100%
2195;12.01.2022 09:24:08;-8,403497;Madox;Self play;Fail;1;62;100%
2196;12.01.2022 09:24:08;3,840254;Jack;Self play;Win;1;62;100%
2197;12.01.2022 09:24:45;-24,5159;Madox;Self play;Fail;2;345;18%
2198;12.01.2022 09:24:45;-21,0024;Jack;Self play;Win;2;345;18%
2199;12.01.2022 09:24:56;-7,682495;Madox;Self play;Fail;1;102;100%
2200;12.01.2022 09:24:56;6,221238;Jack;Self play;Win;1;102;100%
2201;12.01.2022 09:25:07;4,650753;Madox;Self play;Win;1;108;77%
2202;12.01.2022 09:25:07;-6,672498;Jack;Self play;Fail;1;108;81%
2203;12.01.2022 09:25:10;7,546497;Madox;Self play;Win;1;23;100%
2204;12.01.2022 09:25:10;-4,850249;Jack;Self play;Fail;1;23;100%
2205;12.01.2022 09:25:20;19,86448;Madox;Self play;Win;1;96;100%
2206;12.01.2022 09:25:20;-13,21;Jack;Self play;Fail;1;96;100%
2207;12.01.2022 09:25:30;7,801468;Madox;Self play;Win;1;89;100%
2208;12.01.2022 09:25:30;-13,33754;Jack;Self play;Fail;1;89;100%
2209;12.01.2022 09:25:44;-11,35001;Madox;Self play;Fail;1;136;100%
2210;12.01.2022 09:25:44;11,23842;Jack;Self play;Win;1;136;100%
2211;12.01.2022 09:25:55;15,70746;Madox;Self play;Win;1;100;100%
2212;12.01.2022 09:25:55;-13,96499;Jack;Self play;Fail;1;100;100%
2213;12.01.2022 09:26:05;-6,075002;Madox;Self play;Fail;1;33;100%
2214;12.01.2022 09:26:05;8,714247;Jack;Self play;Win;1;33;100%
2215;12.01.2022 09:26:37;-27,84509;Madox;Self play;Fail;1;284;10%
2216;12.01.2022 09:26:37;-18,1286;Jack;Self play;Win;1;284;10%
2217;12.01.2022 09:27:11;-35,82505;Madox;Self play;Fail;2;321;6%
2218;12.01.2022 09:27:11;-19,8341;Jack;Self play;Win;2;321;6%
2219;12.01.2022 09:27:41;-30,80509;Madox;Self play;Fail;1;295;7%
2220;12.01.2022 09:27:41;-24,4676;Jack;Self play;Win;1;295;7%
2221;12.01.2022 09:28:06;-8,437051;Madox;Self play;Win;1;241;26%
2222;12.01.2022 09:28:06;-18,43682;Jack;Self play;Fail;1;241;29%
2223;12.01.2022 09:28:10;-6,409999;Madox;Self play;Fail;1;35;100%
2224;12.01.2022 09:28:10;6,212751;Jack;Self play;Win;1;35;100%
2225;12.01.2022 09:28:14;-5,87;Madox;Self play;Fail;1;33;100%
2226;12.01.2022 09:28:14;9,852996;Jack;Self play;Win;1;33;100%
2227;12.01.2022 09:28:34;-17,9903;Madox;Self play;Fail;1;189;12%
2228;12.01.2022 09:28:34;-8,221276;Jack;Self play;Win;1;189;15%
2229;12.01.2022 09:28:51;-14,75501;Madox;Self play;Fail;1;163;74%
2230;12.01.2022 09:28:51;4,016503;Jack;Self play;Win;1;163;74%
2231;12.01.2022 09:28:54;-4,889999;Madox;Self play;Fail;1;29;100%
2232;12.01.2022 09:28:54;3,195502;Jack;Self play;Win;1;29;100%
2233;12.01.2022 09:28:58;-5,715001;Madox;Self play;Fail;1;31;100%
2234;12.01.2022 09:28:58;10,85574;Jack;Self play;Win;1;31;100%
2235;12.01.2022 09:29:09;-16,67003;Madox;Self play;Fail;1;109;99%
2236;12.01.2022 09:29:09;16,0102;Jack;Self play;Win;1;109;99%
2237;12.01.2022 09:29:11;-4,66;Madox;Self play;Fail;1;21;100%
2238;12.01.2022 09:29:11;7,729748;Jack;Self play;Win;1;21;100%
2239;12.01.2022 09:29:29;-8,67;Madox;Self play;Fail;1;168;38%
2240;12.01.2022 09:29:29;-1,104002;Jack;Self play;Win;1;168;43%
2241;12.01.2022 09:29:53;13,99667;Madox;Self play;Win;1;174;100%
2242;12.01.2022 09:29:53;-20,93498;Jack;Self play;Fail;1;174;100%
2243;12.01.2022 09:29:57;12,36874;Madox;Self play;Win;1;31;100%
2244;12.01.2022 09:29:57;-6,169999;Jack;Self play;Fail;1;31;100%
